date,geography,geography code,Country of birth: Total; measures: Value,Country of birth: Europe; measures: Value,Country of birth: Europe: United Kingdom; measures: Value,Country of birth: Europe: EU countries; measures: Value,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Country of birth: Europe: Non-EU countries; measures: Value,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,Country of birth: Africa; measures: Value,Country of birth: Middle East and Asia; measures: Value,Country of birth: The Americas and the Caribbean; measures: Value,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Country of birth: British Overseas ; measures: Value
2021,Coventry 043C,E01009596,2084,1576,1321,242,75,98,68,1,13,13,170,320,15,3,0
2021,Coventry 043D,E01009597,1884,1460,1245,205,75,85,43,2,10,10,107,315,1,0,1
2021,Coventry 043E,E01032587,1811,1557,1350,194,66,76,52,0,13,13,73,169,11,1,0
2021,Dudley 001A,E01009763,2240,2128,2068,57,16,26,13,2,3,3,41,59,12,0,0
2021,Dudley 001B,E01009764,1479,1435,1424,8,2,4,2,0,3,3,9,29,5,1,0
2021,Dudley 001C,E01009767,1531,1480,1456,22,9,10,3,0,2,2,13,34,4,0,0
2021,Dudley 001D,E01009769,1840,1726,1656,59,13,38,8,0,11,11,41,62,7,1,3
2021,Dudley 001E,E01009770,1457,1389,1332,55,6,44,5,0,2,2,19,46,2,0,1
2021,Dudley 002A,E01009773,1537,1510,1487,18,10,5,3,0,5,5,2,22,3,0,0
2021,Dudley 002B,E01009777,1567,1537,1513,21,7,10,3,1,3,3,14,14,2,0,0
2021,Dudley 002C,E01009778,1582,1546,1531,13,4,6,2,1,2,2,5,25,6,0,0
2021,Dudley 002D,E01009895,1378,1348,1331,16,10,6,0,0,1,1,11,17,0,2,0
2021,Dudley 003A,E01009896,1447,1428,1415,10,2,6,1,1,3,3,4,13,1,1,0
2021,Dudley 003B,E01009897,1408,1394,1387,7,3,2,0,2,0,0,0,11,2,1,0
2021,Dudley 003C,E01009898,1445,1418,1405,8,3,4,1,0,5,5,5,11,10,1,0
2021,Dudley 003D,E01009901,1389,1335,1318,11,11,0,0,0,6,6,11,38,4,1,0
2021,Dudley 003E,E01009902,1209,1182,1171,11,6,5,0,0,0,0,8,11,5,1,2
2021,Dudley 004A,E01009765,1601,1549,1529,18,10,5,3,0,2,2,14,30,6,2,0
2021,Dudley 004B,E01009766,1557,1519,1487,32,8,20,1,3,0,0,10,25,1,2,0
2021,Dudley 004C,E01009768,1378,1310,1268,42,12,24,6,0,0,0,20,42,4,2,0
2021,Dudley 004D,E01009771,1416,1397,1388,9,4,5,0,0,0,0,3,12,4,0,0
2021,Dudley 004E,E01009775,1503,1441,1401,34,12,13,9,0,6,6,6,44,9,2,1
2021,Dudley 004F,E01009776,1561,1519,1495,21,14,4,3,0,3,3,2,36,4,0,0
2021,Dudley 005A,E01009758,1776,1695,1617,74,26,37,10,1,4,4,41,28,11,1,0
2021,Dudley 005B,E01009760,1330,1270,1240,28,15,5,8,0,2,2,18,36,6,0,0
2021,Dudley 005C,E01009772,1280,1254,1239,14,10,4,0,0,1,1,5,17,4,0,0
2021,Dudley 005D,E01009774,1606,1563,1542,20,12,6,1,1,1,1,10,27,6,0,0
2021,Dudley 005E,E01009788,1577,1523,1490,28,11,7,10,0,5,5,13,34,7,0,0
2021,Dudley 006B,E01009756,1538,1413,1279,126,29,82,13,2,8,8,37,76,11,1,0
2021,Dudley 006C,E01009757,2166,1961,1841,103,33,44,22,4,17,17,44,129,32,0,0
2021,Dudley 006D,E01009759,1264,1201,1188,11,11,0,0,0,2,2,6,50,5,2,0
2021,Dudley 006F,E01009762,1476,1366,1327,37,10,20,7,0,2,2,37,60,12,1,0
2021,Dudley 006H,E01034306,1711,1620,1511,102,20,71,11,0,7,7,52,17,21,1,0
2021,Dudley 006I,E01034307,1733,1528,1432,84,28,50,4,2,12,12,103,80,21,1,0
2021,Dudley 007A,E01009781,1981,1932,1903,26,12,14,0,0,3,3,12,32,4,1,0
2021,Dudley 007B,E01009786,1458,1401,1388,13,1,10,2,0,0,0,16,33,7,1,0
2021,Dudley 007C,E01009789,1442,1431,1410,17,9,5,3,0,4,4,1,7,1,2,0
2021,Dudley 007D,E01009790,1602,1560,1529,30,13,12,5,0,1,1,12,26,3,1,0
2021,Dudley 008A,E01009779,1412,1384,1366,16,6,8,1,1,2,2,4,19,4,1,0
2021,Dudley 008B,E01009782,1871,1840,1813,25,10,10,4,1,2,2,14,16,1,0,0
2021,Dudley 008C,E01009783,1483,1466,1446,19,3,11,4,1,1,1,11,1,4,1,0
2021,Dudley 008D,E01009785,1486,1472,1448,21,9,7,4,1,3,3,4,6,1,1,2
2021,Dudley 008E,E01009899,1381,1375,1363,11,8,0,3,0,1,1,1,3,2,0,0
2021,Dudley 008F,E01009900,1396,1383,1378,5,4,1,0,0,0,0,6,1,4,2,0
2021,Dudley 009A,E01009780,2154,2018,1998,19,10,3,4,2,1,1,30,95,10,0,1
2021,Dudley 009B,E01009784,1563,1488,1467,19,7,5,7,0,2,2,12,52,9,2,0
2021,Dudley 009C,E01009787,1482,1433,1422,11,7,3,0,1,0,0,14,34,1,0,0
2021,Dudley 009D,E01009880,1537,1438,1404,30,13,8,8,1,4,4,30,50,19,0,0
2021,Dudley 009E,E01009882,1429,1301,1265,35,16,6,13,0,1,1,26,75,27,0,0
2021,Dudley 010A,E01009891,1865,1565,1447,111,35,64,11,1,7,7,47,220,33,0,0
2021,Dudley 010B,E01009892,1627,1219,1099,117,27,66,23,1,3,3,55,335,16,1,1
2021,Dudley 010C,E01009893,1909,1513,1365,142,34,85,22,1,6,6,54,308,32,1,1
2021,Dudley 010D,E01009894,1712,1517,1444,58,16,32,10,0,15,15,29,152,13,0,1
2021,Dudley 011A,E01009844,1605,1314,1182,101,36,40,25,0,31,31,68,192,26,1,4
2021,Dudley 011B,E01009879,2384,2070,1950,109,44,34,28,3,11,11,70,204,38,0,2
2021,Dudley 011D,E01009885,1615,1292,1179,105,24,37,43,1,8,8,74,203,44,0,2
2021,Dudley 011E,E01034308,1475,1163,1060,93,41,24,27,1,10,10,82,184,45,0,1
2021,Dudley 011F,E01034309,1294,1031,841,171,67,80,22,2,19,19,90,143,29,1,0
2021,Dudley 012A,E01009816,1662,1627,1606,18,10,6,1,1,3,3,4,24,6,1,0
2021,Dudley 012B,E01009817,1250,1222,1207,13,11,2,0,0,2,2,1,17,6,4,0
2021,Dudley 012C,E01009819,1493,1452,1436,15,6,9,0,0,1,1,4,30,6,1,0
2021,Dudley 012D,E01009820,1498,1476,1462,13,8,3,1,1,1,1,2,12,7,1,0
2021,Dudley 013A,E01009748,1658,1566,1501,53,15,21,17,0,12,12,27,64,1,0,0
2021,Dudley 013B,E01009839,1821,1556,1473,77,33,20,23,1,6,6,39,211,15,0,0
2021,Dudley 013C,E01009883,1548,1464,1410,48,5,22,20,1,6,6,17,61,6,0,0
2021,Dudley 013D,E01009884,1430,1243,1200,41,12,15,11,3,2,2,48,135,3,0,1
2021,Dudley 013E,E01009886,1957,1834,1763,63,15,27,21,0,8,8,38,65,20,0,0
2021,Dudley 014A,E01009814,1284,1271,1265,6,6,0,0,0,0,0,2,7,2,2,0
2021,Dudley 014B,E01009815,1270,1258,1243,15,8,3,1,3,0,0,6,5,0,1,0
2021,Dudley 014C,E01009818,1225,1183,1164,14,11,3,0,0,5,5,30,9,3,0,0
2021,Dudley 014D,E01009821,1304,1292,1275,13,9,0,3,1,4,4,3,5,4,0,0
2021,Dudley 014E,E01009822,1486,1457,1433,22,7,8,6,1,2,2,6,18,5,0,0
2021,Dudley 015A,E01009887,1841,1552,1454,96,59,33,4,0,2,2,45,215,28,0,1
2021,Dudley 015B,E01009888,1771,1642,1573,62,22,31,9,0,7,7,18,98,13,0,0
2021,Dudley 015C,E01009889,2857,2174,1896,255,75,111,69,0,23,23,114,489,76,0,4
2021,Dudley 015D,E01009890,1849,1628,1541,83,38,32,12,1,4,4,28,188,5,0,0
2021,Dudley 016A,E01009749,2375,2289,2259,27,8,15,4,0,3,3,16,62,6,2,0
2021,Dudley 016B,E01009750,1485,1446,1412,31,6,6,17,2,3,3,6,32,0,1,0
2021,Dudley 016C,E01009823,1303,1285,1277,7,5,2,0,0,1,1,2,11,3,2,0
2021,Dudley 016D,E01009824,1897,1859,1833,20,15,4,1,0,6,6,7,22,9,0,0
2021,Dudley 017A,E01009751,1509,1458,1400,55,13,20,22,0,3,3,9,26,15,1,0
2021,Dudley 017B,E01009752,1643,1572,1533,33,7,13,13,0,6,6,20,50,1,0,0
2021,Dudley 017C,E01009753,1593,1545,1486,52,17,25,9,1,7,7,5,36,7,0,0
2021,Dudley 017D,E01009754,1716,1615,1563,42,15,24,3,0,10,10,9,90,2,0,0
2021,Dudley 017E,E01009841,1584,1458,1374,59,13,35,9,2,25,25,43,58,23,2,0
2021,Dudley 018A,E01009840,1510,1170,1064,98,38,29,30,1,8,8,51,267,21,0,1
2021,Dudley 018B,E01009842,1535,1383,1316,53,24,19,9,1,14,14,23,122,7,0,0
2021,Dudley 018C,E01009843,1487,1436,1401,35,13,12,10,0,0,0,11,34,4,1,1
2021,Dudley 018D,E01009871,1988,1881,1825,53,20,15,17,1,3,3,25,73,8,0,1
2021,Dudley 018E,E01009875,1550,1491,1439,46,12,19,15,0,6,6,13,40,6,0,0
2021,Dudley 019A,E01009825,1438,1416,1409,6,6,0,0,0,1,1,4,14,3,1,0
2021,Dudley 019B,E01009826,1428,1417,1405,11,4,4,1,2,1,1,4,5,2,0,0
2021,Dudley 019C,E01009827,1623,1598,1588,8,5,3,0,0,2,2,4,17,3,1,0
2021,Dudley 019D,E01009828,1291,1272,1251,21,9,6,5,1,0,0,5,8,5,1,0
2021,Dudley 019E,E01009829,1492,1474,1466,8,7,1,0,0,0,0,0,15,3,0,0
2021,Dudley 019F,E01009830,1658,1628,1620,8,7,1,0,0,0,0,7,20,2,1,0
2021,Dudley 020A,E01009872,1353,1265,1230,31,13,3,15,0,4,4,19,57,12,0,0
2021,Dudley 020B,E01009873,1538,1461,1426,27,13,3,11,0,8,8,5,63,5,3,1
2021,Dudley 020C,E01009874,1610,1542,1500,34,9,13,12,0,8,8,17,46,5,0,0
2021,Dudley 020D,E01009876,1641,1559,1542,14,9,5,0,0,3,3,17,62,3,0,0
2021,Dudley 020E,E01009877,1660,1613,1577,30,14,7,9,0,6,6,8,34,3,2,0
2021,Dudley 021A,E01009911,1231,1217,1192,21,17,3,0,1,4,4,4,2,3,4,1
2021,Dudley 021B,E01009912,2023,1989,1974,15,11,4,0,0,0,0,5,21,6,2,0
2021,Dudley 021C,E01009913,1526,1499,1493,5,4,1,0,0,1,1,2,18,7,0,0
2021,Dudley 021D,E01009914,1337,1322,1311,11,10,0,1,0,0,0,4,8,1,2,0
2021,Dudley 021E,E01009915,1683,1646,1632,13,9,3,0,1,1,1,3,25,9,0,0
2021,Dudley 021F,E01009916,1687,1672,1650,21,12,5,4,0,1,1,2,11,2,0,0
2021,Dudley 022A,E01009741,2036,1874,1733,93,34,42,16,1,48,48,45,105,8,4,0
2021,Dudley 022B,E01009744,2150,1981,1898,76,21,19,33,3,7,7,40,121,7,1,0
2021,Dudley 022C,E01009746,1977,1714,1606,101,30,33,38,0,7,7,28,229,5,1,0
2021,Dudley 022D,E01009747,1541,1471,1421,48,16,22,10,0,2,2,8,56,6,0,0
2021,Dudley 023A,E01009731,1595,1537,1526,8,5,1,2,0,3,3,4,44,10,0,0
2021,Dudley 023B,E01009740,2172,2101,2049,43,21,12,7,3,9,9,23,36,11,1,0
2021,Dudley 023C,E01009742,1581,1555,1540,12,7,3,2,0,3,3,9,12,5,0,0
2021,Dudley 023D,E01009743,1817,1778,1747,27,6,16,5,0,4,4,8,25,5,1,0
2021,Dudley 023E,E01009745,1715,1688,1667,21,18,3,0,0,0,0,6,20,1,0,0
2021,Dudley 024A,E01009917,1183,1175,1160,12,8,0,3,1,3,3,2,2,2,1,1
2021,Dudley 024B,E01009918,1430,1424,1412,10,4,3,3,0,2,2,3,1,1,1,0
2021,Dudley 024C,E01009919,1138,1131,1120,10,10,0,0,0,1,1,1,5,1,0,0
2021,Dudley 024D,E01009920,1605,1578,1551,25,8,7,5,5,2,2,5,15,6,1,0
2021,Dudley 025A,E01009864,1531,1478,1446,31,13,9,9,0,1,1,6,41,5,0,1
2021,Dudley 025B,E01009865,1582,1555,1524,21,7,8,5,1,10,10,6,16,4,1,0
2021,Dudley 025C,E01009866,1668,1594,1553,33,18,2,11,2,8,8,19,42,9,0,4
2021,Dudley 025D,E01009867,1720,1671,1647,16,5,5,6,0,8,8,5,41,1,2,0
2021,Dudley 025E,E01009878,2241,2177,2147,26,18,5,3,0,4,4,24,34,2,4,0
2021,Dudley 026A,E01009791,1546,1429,1398,30,11,9,8,2,1,1,12,103,2,0,0
2021,Dudley 026B,E01009792,1591,1429,1385,33,13,14,6,0,11,11,22,132,8,0,0
2021,Dudley 026C,E01009795,1718,1509,1409,82,31,19,31,1,18,18,30,172,7,0,0
2021,Dudley 026D,E01009796,1641,1521,1463,52,20,13,14,5,6,6,15,96,9,0,0
2021,Dudley 026E,E01009798,2402,2158,2108,47,25,16,6,0,3,3,36,185,22,1,0
2021,Dudley 027A,E01009719,1393,1357,1337,18,6,6,6,0,2,2,0,31,5,0,0
2021,Dudley 027B,E01009722,1291,1279,1271,7,2,4,0,1,1,1,1,6,3,2,0
2021,Dudley 027C,E01009727,1323,1293,1274,18,14,4,0,0,1,1,5,19,6,0,0
2021,Dudley 027D,E01009728,1224,1193,1185,8,3,5,0,0,0,0,5,24,2,0,0
2021,Dudley 027E,E01009729,1550,1507,1488,17,6,9,0,2,2,2,0,35,5,3,0
2021,Dudley 028A,E01009720,1293,1262,1251,11,5,0,6,0,0,0,7,23,0,1,0
2021,Dudley 028B,E01009723,1182,1158,1154,4,4,0,0,0,0,0,5,18,1,0,0
2021,Dudley 028C,E01009724,1442,1431,1415,15,11,1,0,3,1,1,0,7,2,2,0
2021,Dudley 028D,E01009730,1462,1438,1416,16,13,2,1,0,6,6,5,13,6,0,0
2021,Dudley 029A,E01009903,1399,1389,1380,7,5,2,0,0,2,2,3,4,3,0,0
2021,Dudley 029B,E01009904,1363,1343,1328,15,12,3,0,0,0,0,2,12,5,1,0
2021,Dudley 029C,E01009909,1422,1400,1377,22,16,5,0,1,1,1,0,16,4,2,0
2021,Dudley 029D,E01009910,1549,1527,1521,6,4,2,0,0,0,0,6,14,1,1,0
2021,Dudley 030A,E01009793,1573,1482,1452,27,9,8,9,1,3,3,17,64,10,0,0
2021,Dudley 030B,E01009794,1517,1397,1362,31,18,0,8,5,4,4,9,101,9,1,0
2021,Dudley 030C,E01009797,1376,1292,1252,38,23,4,9,2,2,2,22,57,5,0,0
2021,Dudley 030D,E01009801,1761,1676,1641,35,23,5,1,6,0,0,17,61,7,0,0
2021,Dudley 031A,E01009721,2385,2323,2266,48,21,20,4,3,9,9,5,43,14,0,0
2021,Dudley 031B,E01009725,1510,1446,1423,22,11,4,7,0,1,1,6,52,3,3,0
2021,Dudley 031C,E01009726,1262,1238,1217,18,12,1,4,1,3,3,3,21,0,0,0
2021,Dudley 031D,E01009834,1656,1540,1493,39,17,10,10,2,8,8,12,90,12,0,2
2021,Dudley 032A,E01009833,1566,1258,1136,122,26,22,74,0,0,0,11,296,1,0,0
2021,Dudley 032B,E01009835,1722,1478,1426,49,22,10,15,2,3,3,3,234,6,1,0
2021,Dudley 032C,E01009869,1531,1495,1453,40,16,9,9,6,2,2,3,27,5,1,0
2021,Dudley 032D,E01009870,1439,1408,1382,24,13,7,4,0,2,2,11,12,7,1,0
2021,Dudley 033A,E01009809,1694,1561,1532,24,9,2,12,1,5,5,17,90,26,0,0
2021,Dudley 033B,E01009813,1583,1469,1439,25,14,8,2,1,5,5,20,88,5,1,0
2021,Dudley 033C,E01009861,1641,1559,1527,26,11,12,3,0,6,6,10,72,0,0,0
2021,Dudley 033D,E01009862,1848,1748,1701,44,19,14,7,4,3,3,15,81,4,0,0
2021,Dudley 033E,E01009863,1952,1849,1813,34,15,11,7,1,2,2,19,78,6,0,0
2021,Dudley 033F,E01009868,1497,1402,1351,45,21,13,11,0,6,6,14,81,0,0,0
2021,Dudley 034A,E01009734,1579,1502,1470,28,16,10,2,0,4,4,9,59,6,2,1
2021,Dudley 034B,E01009735,1649,1604,1572,29,18,3,4,4,3,3,10,29,5,1,0
2021,Dudley 034C,E01009736,1387,1359,1317,33,14,7,12,0,9,9,3,19,5,1,0
2021,Dudley 034D,E01009737,1522,1471,1439,32,5,7,18,2,0,0,11,33,5,1,1
2021,Dudley 034E,E01009738,1683,1563,1536,23,10,12,0,1,4,4,10,105,4,1,0
2021,Dudley 035A,E01009856,2016,1897,1799,85,60,14,10,1,13,13,28,78,11,1,1
2021,Dudley 035B,E01009905,1427,1392,1373,16,13,3,0,0,3,3,9,13,9,4,0
2021,Dudley 035C,E01009906,1697,1627,1585,35,24,7,4,0,7,7,17,34,19,0,0
2021,Dudley 035D,E01009907,1456,1413,1373,39,22,14,1,2,1,1,9,20,12,2,0
2021,Dudley 035E,E01009908,1569,1546,1518,28,23,4,1,0,0,0,5,13,1,4,0
2021,Dudley 036A,E01009800,1513,1439,1409,29,19,3,5,2,1,1,12,51,10,1,0
2021,Dudley 036B,E01009802,1755,1627,1612,10,7,0,3,0,5,5,33,83,12,0,0
2021,Dudley 036C,E01009803,1590,1521,1501,18,11,3,2,2,2,2,9,54,1,4,1
2021,Dudley 036D,E01009804,1259,1217,1195,18,13,0,0,5,4,4,6,32,4,0,0
2021,Dudley 037A,E01009831,1446,1383,1370,13,7,5,1,0,0,0,1,49,11,2,0
2021,Dudley 037B,E01009836,1927,1573,1432,130,33,55,42,0,11,11,53,289,8,1,3
2021,Dudley 037C,E01009837,1601,1317,1242,75,47,7,21,0,0,0,9,263,11,1,0
2021,Dudley 037D,E01009838,1694,1606,1566,39,10,20,9,0,1,1,3,82,1,2,0
2021,Dudley 038A,E01009847,1477,1465,1453,12,11,1,0,0,0,0,5,2,3,2,0
2021,Dudley 038B,E01009848,1358,1332,1308,22,21,0,0,1,2,2,7,11,4,4,0
2021,Dudley 038C,E01009849,1589,1575,1546,28,21,5,2,0,1,1,2,9,2,1,0
2021,Dudley 038D,E01009851,1497,1479,1461,15,15,0,0,0,3,3,2,15,1,0,0
2021,Dudley 039A,E01009732,1865,1717,1678,34,27,5,1,1,5,5,24,116,6,2,0
2021,Dudley 039B,E01009733,1848,1617,1524,73,23,33,17,0,20,20,62,148,20,0,1
2021,Dudley 039C,E01009739,1532,1462,1434,24,9,4,11,0,4,4,3,50,17,0,0
2021,Dudley 039D,E01009799,1453,1420,1403,15,11,3,1,0,2,2,12,14,6,1,0
2021,Dudley 039E,E01009805,1443,1393,1376,15,9,4,2,0,2,2,6,34,10,0,0
2021,Dudley 039F,E01009806,1468,1428,1403,25,13,6,4,2,0,0,3,29,7,1,0
2021,Dudley 040A,E01009854,1506,1451,1422,28,20,7,0,1,1,1,4,47,4,0,0
2021,Dudley 040B,E01009857,1689,1575,1537,34,24,7,3,0,4,4,12,97,3,0,2
2021,Dudley 040C,E01009858,1475,1418,1387,25,15,2,4,4,6,6,5,31,17,4,0
2021,Dudley 040D,E01009859,1538,1472,1446,23,8,6,9,0,3,3,14,43,7,1,1
2021,Dudley 041A,E01009845,1548,1483,1462,17,11,4,0,2,4,4,8,49,7,1,0
2021,Dudley 041B,E01009846,1498,1467,1443,23,14,5,3,1,1,1,5,21,3,1,1
2021,Dudley 041C,E01009850,1477,1438,1413,23,19,3,0,1,2,2,7,26,5,0,1
2021,Dudley 041D,E01009852,1409,1365,1347,18,13,5,0,0,0,0,8,28,5,3,0
2021,Dudley 042A,E01009832,1746,1627,1578,42,29,5,5,3,7,7,36,69,14,0,0
2021,Dudley 042B,E01009853,1374,1338,1326,12,9,0,3,0,0,0,3,25,7,1,0
2021,Dudley 042C,E01009855,1652,1517,1501,14,11,0,0,3,2,2,10,122,2,1,0
2021,Dudley 042D,E01009860,1501,1416,1393,20,16,2,2,0,3,3,9,67,8,1,0
2021,Dudley 043A,E01009807,1869,1841,1810,20,17,0,0,3,11,11,2,19,6,1,0
2021,Dudley 043B,E01009808,1361,1331,1314,14,9,1,0,4,3,3,6,19,4,1,0
2021,Dudley 043C,E01009810,1805,1742,1710,30,20,1,7,2,2,2,5,48,8,2,0
2021,Dudley 043D,E01009811,1482,1441,1428,10,3,2,3,2,3,3,14,13,12,2,0
2021,Dudley 043E,E01009812,1511,1469,1458,9,6,0,3,0,2,2,2,35,2,2,1
2021,Sandwell 001A,E01010085,1839,1737,1678,57,7,45,5,0,2,2,14,73,8,2,5
2021,Sandwell 001B,E01010086,1762,1591,1531,41,12,22,5,2,19,19,33,127,10,1,0
2021,Sandwell 001C,E01010087,1664,1519,1481,37,10,19,7,1,1,1,40,93,10,2,0
2021,Sandwell 001D,E01010088,1615,1453,1400,48,12,27,9,0,5,5,18,133,9,2,0
2021,Sandwell 001E,E01010089,1874,1726,1645,77,17,56,3,1,4,4,10,130,7,0,1
2021,Sandwell 002A,E01009969,2125,1820,1721,99,31,63,2,3,0,0,84,193,27,0,1
2021,Sandwell 002B,E01009970,1814,1649,1569,74,22,44,8,0,6,6,34,108,20,2,1
2021,Sandwell 002C,E01009971,1709,1553,1484,63,17,27,19,0,6,6,42,91,23,0,0
2021,Sandwell 002D,E01009973,2403,1762,1701,53,16,14,23,0,8,8,99,517,25,0,0
2021,Sandwell 003A,E01009960,1584,1480,1423,57,18,34,5,0,0,0,9,92,3,0,0
2021,Sandwell 003B,E01009961,1244,1185,1173,12,5,3,4,0,0,0,9,49,1,0,0
2021,Sandwell 003C,E01009966,1225,1144,1095,44,11,32,1,0,5,5,17,56,7,0,1
2021,Sandwell 003D,E01009967,1882,1747,1665,78,20,48,10,0,4,4,45,86,4,0,0
2021,Sandwell 003E,E01010092,1878,1695,1605,87,19,52,15,1,3,3,37,134,11,1,0
2021,Sandwell 004A,E01009962,1360,1269,1224,41,7,31,2,1,4,4,17,31,40,0,3
2021,Sandwell 004B,E01009963,1371,1286,1232,47,11,31,5,0,7,7,16,50,17,0,2
2021,Sandwell 004C,E01009964,1629,1536,1452,81,12,69,0,0,3,3,26,57,6,0,4
2021,Sandwell 004D,E01009965,1351,1272,1204,66,6,57,3,0,2,2,21,55,3,0,0
2021,Sandwell 005A,E01010090,2125,1937,1788,141,23,107,11,0,8,8,23,154,10,1,0
2021,Sandwell 005B,E01010091,1704,1458,1385,64,25,21,15,3,9,9,8,221,16,0,1
2021,Sandwell 005C,E01010096,1820,1656,1607,46,20,23,2,1,3,3,26,133,5,0,0
2021,Sandwell 005D,E01010097,1903,1738,1678,54,19,32,3,0,6,6,35,106,22,1,1
2021,Sandwell 006A,E01009968,1534,1325,1289,31,11,7,13,0,5,5,35,157,17,0,0
2021,Sandwell 006B,E01009972,1920,1711,1658,50,12,21,15,2,3,3,40,142,26,0,1
2021,Sandwell 006C,E01009974,1681,1454,1398,50,29,9,12,0,6,6,24,175,26,1,1
2021,Sandwell 006D,E01009975,1693,1471,1424,41,19,9,11,2,6,6,31,164,24,1,2
2021,Sandwell 007A,E01010030,1737,1604,1510,91,25,61,5,0,3,3,33,53,46,1,0
2021,Sandwell 007B,E01010034,1240,1190,1170,18,9,7,2,0,2,2,5,42,2,0,1
2021,Sandwell 007C,E01010035,1331,1258,1243,11,5,6,0,0,4,4,19,50,3,1,0
2021,Sandwell 007D,E01010036,2001,1831,1704,124,43,72,9,0,3,3,87,60,23,0,0
2021,Sandwell 009A,E01009982,1591,1450,1366,78,23,51,4,0,6,6,37,94,8,2,0
2021,Sandwell 009B,E01009983,1591,1517,1472,43,10,28,4,1,2,2,17,52,5,0,0
2021,Sandwell 009C,E01010029,1649,1540,1453,87,12,66,9,0,0,0,31,55,22,1,0
2021,Sandwell 009D,E01010037,1335,1237,1185,43,10,22,11,0,9,9,15,66,17,0,0
2021,Sandwell 010A,E01009991,2361,1927,1711,208,35,128,43,2,8,8,84,282,66,0,2
2021,Sandwell 010B,E01009994,1772,1492,1396,95,32,46,14,3,1,1,35,205,40,0,0
2021,Sandwell 010C,E01009995,1622,1502,1423,79,25,41,11,2,0,0,13,93,13,0,1
2021,Sandwell 010D,E01009996,1638,1470,1368,100,16,71,13,0,2,2,19,109,37,0,3
2021,Sandwell 010E,E01009997,1805,1534,1401,124,35,75,14,0,9,9,46,198,27,0,0
2021,Sandwell 010F,E01009998,2172,1787,1623,159,46,112,0,1,5,5,49,304,31,1,0
2021,Sandwell 011A,E01010008,1648,1376,1289,82,34,21,27,0,5,5,49,172,45,0,6
2021,Sandwell 011B,E01010010,1485,1176,1079,93,46,37,10,0,4,4,78,172,58,0,1
2021,Sandwell 011C,E01010011,1755,1516,1376,134,89,23,21,1,6,6,48,162,27,1,1
2021,Sandwell 011D,E01010012,1439,1289,1241,48,30,1,15,2,0,0,26,90,34,0,0
2021,Sandwell 012A,E01010007,1375,1058,962,92,23,52,16,1,4,4,48,202,62,0,5
2021,Sandwell 012B,E01010009,1449,1215,1134,78,21,37,18,2,3,3,42,163,29,0,0
2021,Sandwell 012C,E01010013,1337,1121,1060,61,17,31,13,0,0,0,37,152,25,2,0
2021,Sandwell 012D,E01010014,1657,1432,1363,64,28,18,18,0,5,5,20,156,46,3,0
2021,Sandwell 013A,E01010093,1617,1297,1082,188,31,138,19,0,27,27,49,226,43,0,2
2021,Sandwell 013B,E01010094,1675,1213,1052,149,43,96,10,0,12,12,64,365,33,0,0
2021,Sandwell 013C,E01010095,2094,1673,1475,156,45,96,15,0,42,42,68,304,47,0,2
2021,Sandwell 013D,E01010098,1884,1635,1560,65,21,41,3,0,10,10,37,189,22,1,0
2021,Sandwell 013E,E01010099,1822,1547,1448,95,43,46,6,0,4,4,45,198,27,0,5
2021,Sandwell 013F,E01010100,2034,1456,1294,158,42,75,41,0,4,4,75,474,28,1,0
2021,Sandwell 014A,E01009978,1851,1729,1673,42,19,18,4,1,14,14,29,85,8,0,0
2021,Sandwell 014B,E01010031,1544,1472,1395,70,16,54,0,0,7,7,12,48,12,0,0
2021,Sandwell 014C,E01010032,1656,1534,1386,144,44,95,5,0,4,4,67,33,19,0,3
2021,Sandwell 014D,E01010033,1651,1555,1451,102,8,84,10,0,2,2,31,47,15,0,3
2021,Sandwell 014F,E01033886,1645,1500,1399,96,7,80,8,1,5,5,59,72,14,0,0
2021,Sandwell 014G,E01033887,1535,1383,1297,80,11,56,13,0,6,6,64,78,9,1,0
2021,Sandwell 015A,E01010066,1708,1376,1307,63,18,40,4,1,6,6,28,287,15,1,1
2021,Sandwell 015B,E01010067,1762,1381,1185,183,49,101,33,0,13,13,28,330,18,0,5
2021,Sandwell 015C,E01010068,1868,1693,1639,51,24,23,4,0,3,3,65,85,24,0,1
2021,Sandwell 015D,E01010070,1770,1622,1527,81,24,44,12,1,14,14,34,95,19,0,0
2021,Sandwell 015E,E01010075,1547,1248,1168,77,8,64,4,1,3,3,17,269,12,0,1
2021,Sandwell 015F,E01010076,2067,1856,1692,164,38,108,15,3,0,0,42,160,9,0,0
2021,Sandwell 016A,E01009976,2745,2355,2183,164,44,104,13,3,8,8,86,273,28,0,3
2021,Sandwell 016B,E01009977,2024,1747,1451,277,47,208,22,0,19,19,50,197,26,0,4
2021,Sandwell 016C,E01009979,2038,1571,1392,174,91,83,0,0,5,5,63,359,42,0,3
2021,Sandwell 016D,E01009980,2347,1948,1763,177,39,117,20,1,8,8,85,285,22,3,4
